id,Attr47,Attr57,Attr23,Attr43,Attr29,Attr41,Attr34,Attr55,Attr32,Attr45,Attr58,Attr52,Attr61,Attr44,Attr59,Attr5,Attr12,Attr60,Attr15,Attr28,Attr53,Attr64,Attr1,Attr2,Attr3,Attr6,Attr9,Attr11,Attr22,Attr24,Attr25,Attr35,Attr36,Attr38,Attr48,Attr51,Attr8,Attr16,Attr50,Attr4,Attr33,Attr40,Attr46,Attr13,Attr19,Attr62,class
4691,22.934,0.26056,0.015492,58.171,4.6836,0.23785,0.079406,-2629.4,69.872,0.24921,0.98939,0.19143,10.288,35.48,0.34583,-29.566,0.1077,16.086,2340.2,-0.1327,0.49235,8.2808,0.052671,0.71382,-0.05448,0.14189,1.0107,0.069347,0.056681,0.18167,0.20214,0.056681,3.4984,0.27205,0.014694,0.64392,0.28318,0.15597,0.82575,0.91539,5.2239,0.073932,0.58716,0.032747,0.020397,69.131,0
4692,54.073,0.19545,0.20789,203.53,5.3265,0.14294,1.1467,37388.0,187.42,1.8667,0.7913,0.4942,2.2409,162.88,0.20489,107.11,0.70021,8.9793,804.83,0.29017,1.0183,0.9573,0.12092,0.3813,0.17631,0.000566,0.58166,0.17432,0.067301,0.27584,0.50945,0.058393,0.58166,0.74546,0.045685,0.21609,1.6226,0.45351,1.0291,1.8159,2.0235,0.31496,1.5161,0.2973,0.26013,135.6,0
4693,68.416,0.24002,0.17567,143.89,4.5323,0.1167,0.23037,4858.2,108.38,1.1687,0.80193,0.29692,4.0999,89.027,0.81229,31.815,0.73779,6.6527,1391.3,0.20219,0.66228,0.90485,0.11213,0.53146,0.14263,0.27657,1.247,0.11213,0.12243,0.27657,0.46717,0.12243,0.64861,0.84665,0.095137,0.15198,0.87904,0.26234,0.55434,1.9385,3.3679,0.28281,1.3072,0.21844,0.17567,86.91,0
4694,56.191,0.1452,0.0353,113.79,4.1455,0.17538,0.14441,3810.2,68.809,0.23684,0.96816,0.18852,6.1459,59.389,0.13165,-6.4054,0.23905,6.7093,1481.2,0.73824,1.2929,5.318,0.0693,0.42114,0.27253,0.29429,1.0329,0.085653,0.060817,0.36423,0.47728,0.060817,2.0022,0.54011,0.042688,0.35831,1.1333,0.24643,1.4979,1.7606,5.3046,0.052466,0.94396,0.052864,0.043629,66.618,0
4695,28.234,1.02,0.044774,39.012,3.2499,0.064751,9.2251,207.04,36.499,0.6057,0.95885,0.099718,30.338,12.031,0.18899,-510.9,0.46985,13.528,766.15,0.49051,1.2536,28.557,0.30358,0.70236,0.11646,0.0,6.7802,0.32542,0.33054,0.54235,0.23825,0.31896,6.7802,0.35389,0.2995,0.64611,0.42376,0.47641,1.0857,1.1802,10.028,0.058627,0.40452,0.049351,0.044774,34.782,0
4696,28.22,0.96866,0.17726,79.162,3.5088,0.026999,5.2813,758.25,69.507,2.8007,0.82713,0.18935,6.5107,56.061,0.0,32.015,1.1436,15.8,304.52,0.76671,1.7667,9.6546,0.52445,0.45858,0.23496,0.0,2.9587,0.54976,0.54095,0.52445,0.42624,0.55058,2.9587,0.54142,0.51573,0.45858,1.1806,1.1986,1.5124,1.5124,5.2813,0.11308,1.104,0.18578,0.17726,56.573,0
4697,31.186,0.16608,0.036912,113.35,4.1087,0.39917,1.4129,291.31,111.5,0.44248,0.9801,0.3007,4.4027,82.903,1.4229,-417.47,0.16166,11.987,4625.5,0.034585,0.37105,1.6695,0.040416,0.75665,0.022683,0.0,1.0949,0.056066,0.055444,0.10541,0.15909,0.042566,1.0949,0.58962,0.047703,0.32146,0.32162,0.078911,0.45483,1.0706,3.3256,0.012784,0.78642,0.054531,0.047461,107.16,0
4698,78.774,0.23468,0.13053,155.59,4.0399,0.022025,8.6332,5460.6,42.309,0.69788,0.87204,0.11583,4.1802,87.317,0.0,428.07,1.3114,5.3464,250.02,1.4275,2.4275,4.3643,0.1988,0.15289,0.49815,-0.11821,1.523,0.20869,0.20868,0.2005,0.75232,0.20404,1.523,0.84711,0.18598,0.15289,5.5407,1.4599,4.2582,4.2582,8.6332,0.011978,2.395,0.14655,0.13165,36.641,0
4699,18.093,0.1924,0.090168,63.842,3.7055,0.068273,4.0402,1689.3,54.297,1.926,0.95929,0.14839,7.8068,46.754,0.19531,26.233,0.79844,21.36,634.5,0.71151,1.4265,3.0439,0.12837,0.33279,0.33278,0.0,1.4237,0.18047,0.13034,0.21835,0.65736,0.082498,1.4237,0.79752,0.09819,0.19951,2.0049,0.57526,1.5995,2.668,6.7392,1.4199,2.3339,0.13447,0.11189,51.151,0
4700,47.25,0.15102,0.054819,75.563,4.5207,0.091127,0.18231,-3107.3,117.8,0.43019,0.98439,0.32273,12.564,29.051,0.077121,-83.632,0.14677,7.8474,1164.8,-0.1274,0.55664,1.5335,0.061822,0.38984,-0.093693,0.1534,1.0159,0.052584,0.071074,0.18133,0.40936,0.071074,1.193,0.44093,0.0015,0.35827,1.0501,0.31335,0.67868,0.73849,3.0986,0.086833,0.33737,0.10832,0.046627,115.96,0
4701,107.1,0.84146,0.019352,350.19,4.4094,0.95158,5.2e-05,-10765.0,655.66,0.0659,1.0008,1.7963,1.502,243.01,0.2424,-419.57,0.018446,3.4053,6901.5,-0.90805,0.026524,1.1533,0.010307,0.96051,-0.41936,0.010307,0.99921,0.017663,5e-05,0.017663,0.012249,5e-05,0.57307,0.015219,-0.033086,0.95754,0.012753,0.052887,0.56031,0.56205,0.55669,0.028365,0.3987,0.095374,0.033162,656.18,0
4702,65.594,0.094351,0.027437,121.55,4.6627,0.13783,0.1486,15701.0,58.828,0.16122,0.947,0.16117,6.1414,59.433,0.80641,24.184,0.23349,5.876,2005.7,0.76739,0.91522,3.1473,0.038417,0.54206,0.3414,0.13517,1.056,0.0499,0.08055,0.1641,0.40717,0.08055,1.432,0.73551,0.031803,0.21371,0.75116,0.18199,1.0241,2.5975,6.2046,0.41565,1.4825,0.070451,0.035638,55.71,0
4703,4.376,0.23488,0.070115,66.426,4.237,0.074945,3.8253,-1279.0,91.325,6.2722,0.93596,0.24805,5.8544,62.346,0.031875,-500.5,0.30315,89.455,848.15,-0.11444,0.85008,2.8477,0.1293,0.44951,-0.074106,0.036097,1.8441,0.13583,0.13578,0.23113,0.5354,0.13942,1.8441,0.56804,0.071639,0.42652,1.2247,0.43035,0.78401,0.82626,4.0314,0.039406,0.77792,0.1049,0.070115,84.421,0
4704,40.358,0.082726,0.020796,100.09,4.266,0.17302,0.10489,3077.3,75.794,0.19521,0.9635,0.20765,5.9637,61.203,0.33772,-8.9652,0.13949,9.3868,1993.9,0.35865,0.9949,3.9577,0.038272,0.52446,0.16678,0.25679,1.0379,0.051361,0.055012,0.32322,0.46264,0.055012,1.8575,0.61888,0.010368,0.36821,0.88213,0.18306,1.0201,1.4529,4.8157,0.082378,0.92047,0.052166,0.027908,73.027,0
4705,98.558,-0.25651,-0.07285,165.22,4.5543,2.5238,-0.045742,-576.08,168.23,-0.26067,1.035,0.46091,5.7741,63.214,1.0056,-108.88,-0.14774,3.5783,-10849.0,-0.02857,0.47966,1.689,-0.069236,0.72479,-0.016077,-0.20348,0.9662,-0.066979,-0.033153,-0.20506,0.26991,-0.033153,0.97872,0.54133,-0.075748,0.45337,0.3724,-0.033643,0.60334,0.96454,2.1696,0.015644,0.3787,-0.025657,-0.070475,174.12,0
4706,67.72,0.45239,0.11739,79.958,4.2405,0.00788,3.8252,13437.0,12.655,0.71731,0.88202,0.034672,18.045,20.227,0.0,22.264,3.8385,6.1108,87.21,6.3126,7.3126,28.182,0.40469,0.10543,0.77224,0.88788,1.1338,0.40469,0.40329,0.88788,0.89457,0.40329,3.4635,0.89457,0.36672,0.10543,8.4849,4.1853,8.3246,8.3246,28.842,1.1613,2.9734,0.12799,0.11739,11.162,0
4707,28.002,-0.020146,-0.006833,81.677,4.1659,0.47639,-0.18201,6369.5,53.799,-0.086571,1.0287,0.1474,6.9037,52.87,0.026785,2.5672,-0.021061,12.67,1579.1,1.5409,2.2449,6.6194,-0.012759,0.30013,0.43472,-0.012759,0.97207,-0.005964,-0.054625,-0.005964,0.63334,-0.054625,1.9596,0.6503,-0.12996,0.28317,2.1102,0.23115,2.3919,2.5352,6.7845,1.0594,2.0147,0.037149,-0.003194,55.346,0
4708,46.0,0.13154,0.035184,90.123,4.7221,0.19295,0.10703,-7101.3,126.63,0.28838,0.96807,0.34694,8.0058,45.592,0.1549,-80.06,0.13225,8.1965,2015.5,-0.21769,0.66444,2.484,0.054062,0.57974,-0.13466,0.20364,1.033,0.068253,0.062048,0.251,0.41101,0.062048,1.5835,0.47467,0.025312,0.51608,0.70895,0.1811,0.65791,0.73907,2.8823,0.003918,0.37582,0.068327,0.044419,122.59,0
4709,56.634,0.07757,0.025648,112.21,4.63,0.088017,0.12291,11395.0,68.501,0.16877,0.97946,0.18768,6.433,56.739,0.0,-7.0235,0.13953,6.5801,935.55,0.70938,1.7022,5.1482,0.04972,0.35634,0.26711,0.16008,1.021,0.04972,0.043799,0.16008,0.64097,0.043799,1.9572,0.64097,-0.045505,0.35634,1.7988,0.39014,1.7496,1.7496,5.3284,0.077188,0.92285,0.071716,0.025648,67.094,0
4710,32.719,0.58122,0.027275,49.287,3.7095,0.14556,0.17852,961.7,35.735,0.31429,0.96812,0.097905,20.726,17.611,1.833,-17.138,0.28776,11.523,1841.6,0.47096,0.51369,10.946,0.11902,0.78897,0.18775,0.11902,1.0329,0.11902,0.14085,0.11902,0.20478,0.14085,4.3705,0.58014,0.1035,0.41361,0.25955,0.1982,0.7622,1.4539,10.214,0.029283,0.53832,0.035835,0.027275,34.596,0
4711,25.434,0.81281,0.073025,47.574,2.9499,0.039335,8.5216,352.0,42.832,1.1458,0.91458,0.11735,15.013,24.312,0.0,20.051,0.85979,15.691,403.25,6.5185,7.5185,83.685,0.37037,0.54433,0.39506,0.0,5.0718,0.46801,0.43659,0.46801,0.39955,0.43322,5.0718,0.45567,0.4119,0.54433,0.83711,0.90515,1.7258,1.7258,8.5216,0.51134,1.132,0.097145,0.092277,39.173,0
4712,76.371,0.003453,0.000812,116.04,3.8734,0.35532,1.4124,569.0,118.05,0.003898,1.0069,0.32196,9.1328,39.966,1.6345,1364.7,0.003883,4.7979,4127.3,0.13066,0.42918,1.824,0.000864,0.74984,0.076156,0.0,1.0632,0.012758,0.005355,0.006623,0.008839,0.008873,1.0632,0.65902,-0.059635,0.34098,0.33361,0.088436,0.55629,1.2233,3.1059,0.23207,0.57347,0.062373,0.001245,117.06,0
4713,35.011,0.20419,0.009205,72.126,4.7749,0.17016,0.061316,-10958.0,102.46,0.09755,0.98374,0.28071,9.6857,37.684,0.85402,-62.22,0.033334,10.598,2264.9,-0.44192,0.30101,6.6772,0.025589,0.87468,-0.18398,0.10744,1.0165,0.025589,0.053632,0.10744,0.12532,0.053632,2.7974,0.23235,-0.061737,0.76765,0.14327,0.16115,0.6673,0.76033,3.5624,0.044742,0.41862,0.050706,0.009205,100.79,0
4714,97.754,-0.63944,-0.10064,225.59,3.6687,-0.62449,1.4055,561.0,149.21,-0.30511,1.2461,0.40785,3.47,105.19,2.293,533.1,-0.20035,3.0316,-5363.7,0.30556,0.38671,2.457,-0.097362,0.84774,0.12031,0.0,0.9674,-0.083423,-0.084924,-0.094574,0.13982,-0.22132,0.9674,0.50139,-0.1246,0.48595,0.17961,-0.06805,0.71515,1.2476,2.4519,0.017211,0.59091,-0.059632,-0.10064,183.35,0
4715,59.895,0.042015,0.004388,142.13,5.0807,0.38266,0.052444,10476.0,131.48,0.027408,0.97552,0.36022,4.3607,83.702,0.043408,-45.174,0.016262,6.2469,7369.6,0.58015,1.5121,14.48,0.009527,0.77289,0.086999,0.05846,1.0251,0.012408,0.040533,0.073545,0.22676,0.040533,2.1836,0.2366,0.014662,0.76304,0.29339,0.049527,1.0998,1.114,2.7761,0.005866,0.65846,0.017628,0.005714,128.26,0
4716,10.05,0.24714,0.017388,34.048,3.4347,0.237,6.2489,-279.65,43.482,0.64457,0.97969,0.11912,15.082,24.202,0.5696,-937.21,0.18001,37.07,2515.4,-0.17453,0.52592,7.475,0.076553,0.69024,-0.10279,0.0,4.4027,0.092491,0.089412,0.19137,0.12597,0.089694,4.4027,0.4862,0.081743,0.5138,0.44877,0.14511,0.59546,0.79994,8.3948,0.00063,0.56879,0.02275,0.021008,42.596,0
4717,33.455,0.96219,0.021925,56.498,3.9961,0.15291,0.21239,2209.8,48.154,0.24704,0.96829,0.13193,15.143,24.104,0.74141,-19.741,0.2215,11.267,1841.1,15.899,9.7042,425.86,0.13096,0.8639,0.22298,0.13096,1.0328,0.169,0.18349,0.169,0.1361,0.18349,5.9731,0.23701,0.18122,0.76299,0.15754,0.19825,1.1413,1.2923,7.5798,0.080548,0.5975,0.028674,0.028296,46.627,0
4718,28.292,0.20562,0.038686,112.05,4.6445,0.11452,0.21249,20594.0,51.275,0.53324,0.93599,0.14048,4.2655,85.571,0.93934,62.871,0.37103,13.784,1567.3,1.7316,1.3977,7.4287,0.077497,0.61742,0.46695,0.22588,1.0684,0.097729,0.13119,0.28613,0.37689,0.13119,2.0152,0.73092,0.085132,0.2634,0.61042,0.23289,1.1829,2.7728,7.1185,0.43802,2.221,0.07178,0.048786,47.993,0
4719,52.437,0.51103,0.05339,88.744,3.2248,0.10161,4.53,268.0,72.713,0.37669,0.99443,0.197,9.8617,37.012,0.22426,-601.7,0.2747,7.0556,1254.3,0.67337,1.3668,13.083,0.16567,0.6758,0.15971,0.0,3.1031,0.19011,0.1907,0.16567,0.31943,0.075685,3.1031,0.3969,0.15971,0.6031,0.47972,0.29101,1.1287,1.2648,5.0761,0.013834,0.53557,0.063376,0.05339,70.939,0
4720,33.217,-0.41321,-0.057399,90.086,4.4543,-0.4313,-0.082882,-16431.0,306.84,-0.59964,1.0518,0.84067,6.6186,55.147,0.0,-239.07,-0.062454,10.447,-6541.5,-0.7982,0.18552,1.3355,-0.05544,0.85406,-0.57727,0.008039,0.95073,-0.053339,-0.070786,0.022816,0.13417,-0.070786,1.0032,0.13417,-0.076471,0.85406,0.1571,-0.055798,0.32409,0.32409,1.1895,0.044967,0.21584,-0.049338,-0.055224,322.75,0
4721,15.961,0.13358,0.007921,53.538,3.1312,0.15543,4.2047,-274.96,77.957,0.1874,0.99113,0.21344,9.5772,38.111,0.3975,9161.8,0.04882,23.66,3388.0,-0.41494,0.41864,7.0602,0.027391,0.79494,-0.20325,0.0,3.4583,0.11991,0.11966,0.034829,0.1681,0.11798,3.4583,0.28658,0.068852,0.71342,0.25796,0.10773,0.64178,0.71511,4.6852,0.004085,0.51023,0.024764,0.010071,75.298,0
4722,7.0461,0.079419,2156.8,30393000.0,2.8718,0.39794,6.9726,83.296,22.572,0.10081,1108300.0,0.061841,1.6e-05,22584000.0,3.3293,22.85,0.031468,4.7e-05,4357.4,0.21525,0.2807,1e-05,0.011589,0.85408,0.11189,0.0,5e-06,0.011589,0.011589,0.011589,0.011589,0.011587,5e-06,0.63173,-0.048364,0.36827,0.17085,0.083765,0.5622,1.3038,16.171,0.088899,0.99167,13315.0,2156.8,25016000.0,0
4723,31.867,0.47893,0.035924,98.137,4.0145,0.23922,3.3407,1543.9,85.341,0.42502,0.98347,0.23278,5.4246,67.287,0.84661,-306.44,0.18416,11.831,2478.7,0.64095,0.88267,11.768,0.098476,0.79439,0.14931,0.0,2.7412,0.15586,0.10748,0.12183,0.18627,0.099162,2.7412,0.37969,0.10427,0.61775,0.25883,0.14725,0.96559,1.2417,4.296,0.048594,0.86663,0.042673,0.041502,82.254,0
4724,12.124,0.086205,0.007648,82.07,4.5082,0.20412,0.10121,1303.1,80.741,0.23564,0.97713,0.22121,5.1977,70.224,0.10731,-7.5711,0.045456,30.81,3530.0,0.14864,1.0373,11.692,0.024327,0.7178,0.040438,0.054402,1.0234,0.031252,0.072646,0.069644,0.2822,0.072646,3.1962,0.31248,0.029677,0.68752,0.39315,0.1034,1.0141,1.0588,4.5206,0.018561,0.90866,0.023334,0.009825,78.894,0
4725,41.736,0.15711,0.07087,90.999,4.139,0.056681,0.47349,3426.8,70.122,0.68083,0.91036,0.19212,6.8862,53.004,0.022971,21.603,0.51026,9.6067,620.48,0.52229,1.4881,3.2989,0.11137,0.29112,0.2488,0.11137,1.0985,0.14024,0.13784,0.14024,0.70888,0.13784,1.5747,0.72516,0.10683,0.27484,2.435,0.58826,1.7987,1.9052,5.2052,0.47975,1.3101,0.10898,0.089241,63.837,0
4726,42.677,0.042854,0.005089,97.046,4.16,0.4481,4.4046,4698.1,65.594,0.043629,1.002,0.17954,6.7003,54.475,0.39824,-1540.7,0.035115,8.574,7019.4,2.0807,2.2021,18.545,0.014741,0.65603,0.32502,0.028182,2.8968,0.031125,0.032905,0.046115,0.34052,0.010051,2.8968,0.48096,0.017009,0.51878,0.52433,0.051999,1.2862,1.6265,5.5699,0.14187,0.97525,0.011776,0.006289,65.366,0
4727,40.154,0.2525,0.050078,86.395,5.4053,0.062593,0.44629,76193.0,52.974,0.48978,0.92943,0.14513,7.4377,49.074,0.085959,1.3624,0.47859,9.7802,724.43,0.93527,1.7439,8.793,0.14107,0.42802,0.29963,0.28416,1.0759,0.18186,0.19102,0.35586,0.55869,0.19102,2.8225,0.60672,0.15723,0.38,1.3053,0.50384,1.5878,1.7885,6.8902,0.033803,1.0305,0.076554,0.064558,49.236,0
4728,38.097,0.021989,0.004414,82.343,4.9894,0.1518,0.081094,22880.0,56.865,0.043595,0.97007,0.15579,8.0419,45.387,0.095883,-9.8005,0.045574,9.8765,2074.8,0.645,1.4689,7.3176,0.011742,0.45322,0.23447,0.15182,1.0309,0.018321,0.036753,0.19171,0.53398,0.036753,2.7828,0.58518,-0.024654,0.40202,1.1782,0.17592,1.4044,1.5832,6.4188,0.090491,0.91328,0.029972,0.006888,55.163,0
4729,56.258,0.099312,0.013787,121.89,4.2682,0.33281,0.072162,1478.0,110.17,0.091802,0.97438,0.30184,5.4415,67.077,0.63385,-40.862,0.056997,6.6586,5177.8,0.22409,0.74921,5.3967,0.026466,0.7335,0.07971,0.12278,1.0263,0.03218,0.052931,0.14729,0.2665,0.052931,1.9241,0.43541,0.033405,0.56459,0.36332,0.070493,0.87838,1.1412,3.313,0.005707,0.63055,0.026936,0.016763,107.35,0
4730,4.7813,0.46599,0.011717,40.35,4.771,0.18137,0.14542,3901.0,38.094,0.90834,0.98475,0.10437,10.241,35.641,0.29212,-1.439,0.13868,77.522,2208.4,0.37061,1.0365,41.221,0.08614,0.80956,0.066096,0.033869,1.0155,0.10478,0.11772,0.040449,0.18485,0.11772,7.3685,0.23885,0.088699,0.75556,0.22834,0.16528,1.0149,1.0875,9.5816,0.011863,0.96197,0.018201,0.014253,37.513,0
4731,34.241,0.16945,0.027674,123.17,4.8483,0.1605,0.16811,25398.0,73.524,0.31021,0.95094,0.20143,4.0283,90.608,0.62906,32.343,0.18652,11.21,2308.2,1.481,1.3904,8.5135,0.0573,0.60934,0.36018,0.26506,1.0516,0.073976,0.10244,0.33565,0.33816,0.10244,2.0804,0.55088,0.080055,0.39661,0.55496,0.15813,1.242,1.9081,4.9644,0.14648,1.4424,0.046537,0.035728,69.917,0
4732,9.3475,1.5107,-0.019771,25.344,3.5439,-0.30626,7.8908,-1187.3,46.349,-0.75404,1.0239,0.12673,23.14,15.773,0.0,937.27,-0.15229,38.138,-4171.4,-1.4936,-0.49376,37.728,-0.16947,1.1122,-0.33933,0.0,8.5715,-0.16927,-0.1931,0.26121,-0.16934,-0.18672,8.5715,-0.11218,-0.26515,1.1121,-0.10086,-0.0875,0.69486,0.69488,7.891,0.15973,0.4928,-0.011353,-0.019759,47.358,0
4733,20.422,0.16023,0.008499,66.207,3.9639,0.41645,3.783,1212.1,57.011,0.16248,0.94688,0.15551,7.7472,47.114,1.9071,-367.77,0.071195,19.118,8714.4,0.34303,0.46022,8.6768,0.028313,0.8233,0.13171,0.0,3.3314,0.074395,0.065898,0.052994,0.095744,0.066905,3.3314,0.51368,0.065898,0.48435,0.21462,0.041884,0.74828,1.2719,6.4303,0.024333,0.91215,0.010351,0.010351,53.068,0
4734,15.833,0.034869,0.000641,73.565,3.7073,1.4768,5.2225,362.81,69.904,0.014815,1.0002,0.19146,6.3183,57.769,0.0,871320.0,0.005197,23.106,29995.0,4.2543,5.2473,285.36,0.003061,0.9122,0.071183,0.0,4.7747,0.016504,0.01423,0.005727,0.072102,0.012307,4.7747,0.087797,0.00787,0.91209,0.096248,0.012169,1.0779,1.078,5.2231,0.022947,0.85148,0.002325,0.000993,69.724,0
4735,109.75,-0.08161,-0.15098,147.04,4.4684,-0.053501,-1.1533,10139.0,38.112,-0.41233,1.2178,0.10442,27.259,13.39,0.009761,100.87,-1.1873,2.731,-728.83,0.5829,1.5676,0.84733,-0.07567,0.072783,0.34478,-0.005032,0.82114,-0.075667,-0.083943,0.007444,0.92722,-0.083943,0.54146,0.93627,-0.12316,0.063732,12.74,-0.5008,5.6127,6.4098,9.5769,3.2418,3.5303,-0.072726,-0.15097,46.414,0
4736,15.492,0.3203,0.033062,65.009,4.0873,0.092307,0.27146,2604.1,47.038,0.80872,0.96321,0.12887,7.2873,50.087,0.24387,5.5417,0.32797,24.461,1021.3,0.67381,1.2387,12.001,0.12542,0.5664,0.21299,0.13158,1.0382,0.15444,0.15375,0.17123,0.39157,0.15375,3.8278,0.48706,0.10578,0.4709,0.69133,0.35738,1.2074,1.4523,7.7596,0.01748,1.123,0.053358,0.040711,45.308,0
4737,18.403,0.22227,0.18608,120.77,4.4608,0.020098,5.361,8176.5,62.122,4.9825,0.74415,0.16952,3.4068,107.14,0.0,290.0,1.8371,26.776,218.63,0.48105,1.4591,1.7428,0.19078,0.14166,0.28299,0.001015,1.0252,0.23999,0.23495,0.44635,0.80642,0.22698,1.0252,0.85834,0.23495,0.12874,6.0591,1.6695,2.9064,3.1982,5.8992,0.56316,2.9008,0.23068,0.23068,45.832,0
4738,42.799,0.34141,0.073884,107.66,3.9955,0.054233,0.60621,5723.3,54.322,0.67768,0.9298,0.14883,5.3779,67.87,0.0,36.89,0.53392,9.1721,683.62,18.014,18.975,87.684,0.20799,0.38955,0.57834,0.20799,1.0755,0.20799,0.23615,0.20799,0.6092,0.23615,2.9052,0.6092,0.23615,0.38955,1.5639,0.53392,2.4846,2.4846,6.7192,0.35304,1.6968,0.073884,0.073884,50.509,0
4739,33.434,0.099029,0.020892,83.381,5.0296,0.15883,0.13742,9339.8,72.142,0.23341,0.97718,0.19765,7.1977,50.711,0.039523,-20.182,0.13024,11.172,1877.4,0.19592,1.1467,5.4356,0.050566,0.48765,0.087241,0.21632,1.0234,0.060884,0.067012,0.26755,0.51062,0.067012,2.4565,0.53081,0.033085,0.46747,1.0471,0.19442,1.1375,1.1866,5.0594,0.003835,0.72318,0.039172,0.025155,70.496,0
4740,26.029,-0.02474,-0.00434,74.817,3.8032,0.29567,5.0109,384.74,65.371,-0.05897,1.0359,0.17812,7.6109,47.957,0.0,844.11,-0.023375,13.589,3871.9,0.1323,1.0054,5.7319,-0.01138,0.54003,0.060526,0.0,2.6223,-0.000721,-0.001293,-0.005568,0.44148,-0.068892,2.6223,0.45997,-0.063467,0.48199,0.85176,0.094269,1.0046,1.1256,5.6143,0.010368,0.72521,0.019414,-0.004296,67.088,0
4741,49.286,-0.16065,-0.00794,114.75,5.2259,1.564,0.004034,7081.0,111.09,-0.059247,0.99245,0.30435,5.5439,65.839,0.53451,-43.232,-0.026028,7.4621,-52526.0,0.24463,0.74729,15.12,-0.020656,0.85457,0.042091,0.018778,1.0076,-0.020454,0.003448,0.02628,0.12858,0.003448,2.6383,0.19731,-0.011068,0.78585,0.15046,-0.006949,0.96883,1.0536,3.2857,0.012723,0.6099,-0.002283,-0.007862,110.25,0
4742,27.566,0.039396,0.003766,52.042,3.8435,0.17426,8.064,1610.9,38.66,0.050275,0.99843,0.10592,14.776,24.702,0.15736,813.24,0.035732,13.35,2350.8,0.80083,1.5162,15.862,0.017228,0.56268,0.23098,0.0,4.5749,0.047442,0.037441,0.017173,0.19981,0.037441,4.5749,0.50613,-0.032752,0.4806,0.7772,0.15527,1.2646,1.4806,9.4413,0.12334,0.76757,0.019097,0.003754,38.344,0
4743,25.884,0.31406,0.058753,49.662,3.4866,0.088415,3.1865,181.68,45.331,0.90184,0.92876,0.12401,14.102,25.883,0.9228,-235.62,0.6856,15.35,1066.1,0.084522,0.56131,3.0005,0.12359,0.60647,0.059257,0.0,2.1036,0.18552,0.18531,0.4909,0.35798,0.17394,2.1036,0.75668,0.14197,0.23965,0.64889,0.34238,0.49287,1.2473,8.0638,0.052974,0.67541,0.098709,0.078107,41.583,0
4744,29.781,0.3918,0.012083,55.982,3.7048,0.2502,5.1823,-49.0,58.469,0.15022,0.98805,0.16013,13.711,26.622,1.0495,-21983.0,0.07654,12.432,2997.7,-0.03271,0.47196,15.303,0.054657,0.8605,-0.009669,0.0,4.5233,0.064522,0.064522,0.054657,0.054657,0.065509,4.5233,0.28591,0.014404,0.71409,0.16212,0.12176,0.81862,0.98646,6.2448,0.014921,0.47693,0.023163,0.012083,57.622,0
4745,15.558,0.16764,0.038325,45.389,3.1225,0.015999,28.705,799.74,12.864,0.92693,0.9706,0.034838,12.047,30.298,0.0,1155.1,1.4018,24.186,176.5,2.2511,3.2511,14.22,0.14605,0.12878,0.60325,0.0,3.8107,0.1827,0.18251,0.18052,0.83351,0.15688,3.8107,0.87122,0.096718,0.12878,6.7653,2.068,5.6844,5.6844,28.705,2.0046,4.4609,0.069884,0.047371,12.335,0
4746,56.337,0.2329,0.07055,85.342,3.9427,0.052876,0.55638,2513.5,41.4,0.50659,0.90228,0.11343,10.576,34.511,0.24198,-0.80799,0.85109,7.1806,650.28,0.57444,1.2677,4.1849,0.14742,0.36702,0.28683,0.14742,1.1083,0.18201,0.2042,0.18201,0.63298,0.2042,2.0913,0.78615,0.1802,0.21385,1.7246,0.5613,1.3642,2.3412,8.8164,0.056601,0.98046,0.098587,0.087102,37.355,0
4747,15.417,0.13796,0.011736,24.836,4.0699,0.18781,0.10054,15.07,32.821,0.28248,0.98366,0.089922,37.741,9.6711,0.87822,-16.1,0.13269,24.069,2492.4,0.001996,0.5328,6.2628,0.04724,0.65675,0.001283,0.14538,1.0166,0.04724,0.066029,0.14538,0.34243,0.066029,4.0344,0.64315,0.017092,0.35603,0.5214,0.14644,0.54405,1.0036,11.121,0.23434,0.53389,0.023894,0.011736,32.285,0
4748,16.357,0.3367,0.031601,53.833,4.4809,0.092303,0.30328,3313.0,47.359,0.73176,0.96364,0.12975,9.5874,38.071,0.072031,-7.5143,0.31453,23.156,1039.0,0.3211,1.2099,12.891,0.1389,0.57928,0.10948,0.29852,1.0377,0.17285,0.17568,0.37416,0.41253,0.17568,4.4385,0.44224,0.14504,0.54956,0.71215,0.3513,1.1377,1.1992,7.7071,0.019609,0.85382,0.046299,0.039327,45.637,0
4749,72.468,0.25453,0.021915,80.088,3.2651,0.16838,6.5839,589.88,56.118,0.11301,0.98109,0.15189,39.202,9.3107,0.0,-1141.6,0.19395,5.157,1709.6,6.8292,7.8292,90.932,0.093476,0.63275,0.32034,0.15968,4.2654,0.14157,0.11289,0.12272,0.2695,0.14997,4.2654,0.36725,0.10052,0.63275,0.58041,0.2135,1.5063,1.5063,6.5839,0.027143,0.1991,0.031671,0.028771,54.145,0
4750,34.724,0.22215,0.027482,77.572,3.7069,0.14785,5.1611,1156.6,65.05,0.2961,0.98005,0.176,8.3532,43.696,0.076453,-392.76,0.16005,10.774,1731.2,1.0147,1.7673,14.286,0.087875,0.60444,0.22712,0.0,3.1976,0.10212,0.096715,0.16042,0.29677,0.11681,3.1976,0.4258,0.057153,0.54906,0.65443,0.21084,1.2841,1.4137,5.6817,0.17594,0.87313,0.039854,0.027482,62.674,0
